gene	transcript	branch
ENSG00000124243	ENST00000262591	3
ENSG00000124249	ENST00000372861	0
ENSG00000124251	ENST00000537995	3
ENSG00000124253	ENST00000535860	0
ENSG00000124256	ENST00000340462	3
ENSG00000124257	ENST00000545238	0
ENSG00000124260	ENST00000370323	5
ENSG00000124275	ENST00000514369	0
ENSG00000124279	ENST00000504695	0
ENSG00000124299	ENST00000436370	0
ENSG00000124302	ENST00000434302	0
ENSG00000124313	ENST00000375368	0
ENSG00000124333	ENST00000460621	5
ENSG00000124334	ENST00000424344	10
ENSG00000124343	ENST00000426774	3
ENSG00000124356	ENST00000394073	0
ENSG00000124357	ENST00000533981	0
ENSG00000124370	ENST00000486135	0
ENSG00000124374	ENST00000244221	0
ENSG00000124383	ENST00000244230	0
ENSG00000124391	ENST00000244241	2
ENSG00000124406	ENST00000510289	0
ENSG00000124422	ENST00000584538	0
ENSG00000124429	ENST00000373145	1
ENSG00000124444	ENST00000336564	5
ENSG00000124449	ENST00000596627	0
ENSG00000124459	ENST00000269973	5
ENSG00000124466	ENST00000244333	3
ENSG00000124467	ENST00000478387	11
ENSG00000124469	ENST00000244336	4
ENSG00000124479	ENST00000378062	0
ENSG00000124486	ENST00000462850	0
ENSG00000124490	ENST00000339139	5
ENSG00000124491	ENST00000445223	1
ENSG00000124493	ENST00000545715	2
ENSG00000124496	ENST00000372917	1
ENSG00000124507	ENST00000538621	0
ENSG00000124508	ENST00000482536	0
ENSG00000124523	ENST00000606117	0
ENSG00000124532	ENST00000543597	0
ENSG00000124535	ENST00000380773	0
ENSG00000124541	ENST00000607394	2
ENSG00000124557	ENST00000244513	2
ENSG00000124562	ENST00000374017	0
ENSG00000124564	ENST00000506105	3
ENSG00000124568	ENST00000244527	5
ENSG00000124570	ENST00000335686	0
ENSG00000124571	ENST00000398799	0
ENSG00000124574	ENST00000505344	0
ENSG00000124575	ENST00000244534	0
ENSG00000124578	ENST00000244537	0
ENSG00000124587	ENST00000304611	0
ENSG00000124588	ENST00000380430	2
ENSG00000124593	ENST00000456057	1
ENSG00000124596	ENST00000486443	0
ENSG00000124602	ENST00000244565	3
ENSG00000124608	ENST00000244571	0
ENSG00000124613	ENST00000461521	5
ENSG00000124614	ENST00000326199	0
ENSG00000124615	ENST00000373175	0
ENSG00000124635	ENST00000607124	3
ENSG00000124641	ENST00000409060	0
ENSG00000124657	ENST00000244623	3
ENSG00000124659	ENST00000372876	0
ENSG00000124664	ENST00000544425	0
ENSG00000124678	ENST00000244645	2
ENSG00000124688	ENST00000451025	0
ENSG00000124693	ENST00000244661	1
ENSG00000124701	ENST00000244669	0
ENSG00000124702	ENST00000244670	0
ENSG00000124713	ENST00000372808	0
ENSG00000124721	ENST00000441566	2
ENSG00000124731	ENST00000591620	4
ENSG00000124733	ENST00000244711	0
ENSG00000124743	ENST00000370905	0
ENSG00000124749	ENST00000535941	0
ENSG00000124762	ENST00000405375	3
ENSG00000124766	ENST00000244745	0
ENSG00000124767	ENST00000373365	0
ENSG00000124772	ENST00000244751	0
ENSG00000124780	ENST00000373231	1
ENSG00000124782	ENST00000483150	0
ENSG00000124783	ENST00000462112	0
ENSG00000124784	ENST00000379834	0
ENSG00000124785	ENST00000244766	0
ENSG00000124786	ENST00000426876	0
ENSG00000124787	ENST00000380051	0
ENSG00000124788	ENST00000436367	0
ENSG00000124789	ENST00000262077	0
ENSG00000124795	ENST00000515742	1
ENSG00000124802	ENST00000488226	0
ENSG00000124812	ENST00000536021	3
ENSG00000124813	ENST00000371432	0
ENSG00000124818	ENST00000393699	0
ENSG00000124827	ENST00000379491	0
ENSG00000124831	ENST00000420665	0
ENSG00000124839	ENST00000538644	2
ENSG00000124875	ENST00000515050	4
ENSG00000124882	ENST00000244869	3
ENSG00000124900	ENST00000449290	12
ENSG00000124920	ENST00000327797	0
ENSG00000124935	ENST00000244926	6
ENSG00000124939	ENST00000244930	3
ENSG00000124942	ENST00000378024	0
ENSG00000125037	ENST00000470827	0
ENSG00000125046	ENST00000544814	0
ENSG00000125084	ENST00000293549	0
ENSG00000125089	ENST00000511002	0
ENSG00000125107	ENST00000562046	0
ENSG00000125122	ENST00000341546	0
ENSG00000125124	ENST00000562012	0
ENSG00000125144	ENST00000568675	9
ENSG00000125149	ENST00000563853	0
ENSG00000125166	ENST00000568368	0
ENSG00000125170	ENST00000561659	0
ENSG00000125207	ENST00000540672	0
ENSG00000125245	ENST00000397470	0
ENSG00000125246	ENST00000444838	0
ENSG00000125247	ENST00000440120	0
ENSG00000125249	ENST00000476869	0
ENSG00000125255	ENST00000245312	0
ENSG00000125257	ENST00000538287	0
ENSG00000125266	ENST00000245323	0
ENSG00000125285	ENST00000376945	0
ENSG00000125304	ENST00000376387	0
ENSG00000125319	ENST00000585683	0
ENSG00000125337	ENST00000351261	0
ENSG00000125347	ENST00000476613	0
ENSG00000125351	ENST00000345865	0
ENSG00000125352	ENST00000371442	0
ENSG00000125354	ENST00000394616	0
ENSG00000125355	ENST00000440464	0
ENSG00000125356	ENST00000371437	3
ENSG00000125363	ENST00000348912	3
ENSG00000125375	ENST00000358473	0
ENSG00000125378	ENST00000417573	0
ENSG00000125384	ENST00000557436	0
ENSG00000125386	ENST00000545951	0
ENSG00000125388	ENST00000504933	0
ENSG00000125398	ENST00000245479	0
ENSG00000125409	ENST00000338696	0
ENSG00000125414	ENST00000431502	0
ENSG00000125430	ENST00000466596	0
ENSG00000125434	ENST00000396278	3
ENSG00000125445	ENST00000579761	0
ENSG00000125447	ENST00000578208	0
ENSG00000125449	ENST00000584947	0
ENSG00000125450	ENST00000579557	0
ENSG00000125454	ENST00000579207	0
ENSG00000125457	ENST00000579612	0
ENSG00000125458	ENST00000578337	2
ENSG00000125459	ENST00000245564	0
ENSG00000125462	ENST00000368242	0
ENSG00000125482	ENST00000334270	3
ENSG00000125484	ENST00000483873	0
ENSG00000125485	ENST00000438527	0
ENSG00000125492	ENST00000542090	0
ENSG00000125498	ENST00000336077	11
ENSG00000125503	ENST00000592993	0
ENSG00000125505	ENST00000431666	0
ENSG00000125508	ENST00000217188	0
ENSG00000125510	ENST00000349451	0
ENSG00000125520	ENST00000266077	2
ENSG00000125522	ENST00000369768	0
ENSG00000125531	ENST00000370098	1
ENSG00000125533	ENST00000370346	0
ENSG00000125534	ENST00000370179	0
ENSG00000125538	ENST00000416750	4
ENSG00000125551	ENST00000359481	12
ENSG00000125571	ENST00000311328	4
ENSG00000125611	ENST00000409719	0
ENSG00000125618	ENST00000263334	0
ENSG00000125629	ENST00000245787	2
ENSG00000125630	ENST00000458012	0
ENSG00000125633	ENST00000376300	0
ENSG00000125637	ENST00000441564	0
ENSG00000125648	ENST00000600682	0
ENSG00000125650	ENST00000597721	5
ENSG00000125651	ENST00000429701	0
ENSG00000125652	ENST00000245812	5
ENSG00000125656	ENST00000596605	0
ENSG00000125657	ENST00000245817	3
ENSG00000125675	ENST00000264357	0
ENSG00000125676	ENST00000438358	0
ENSG00000125686	ENST00000577831	0
ENSG00000125691	ENST00000378096	0
ENSG00000125695	ENST00000580553	0
ENSG00000125703	ENST00000414558	0
ENSG00000125726	ENST00000423145	3
ENSG00000125730	ENST00000245907	0
ENSG00000125731	ENST00000437152	0
ENSG00000125733	ENST00000596673	0
ENSG00000125734	ENST00000597706	0
ENSG00000125735	ENST00000326176	1
ENSG00000125740	ENST00000589593	0
ENSG00000125741	ENST00000544371	0
ENSG00000125743	ENST00000590212	0
ENSG00000125744	ENST00000591286	0
ENSG00000125746	ENST00000588172	0
ENSG00000125753	ENST00000589627	0
ENSG00000125755	ENST00000602061	0
ENSG00000125772	ENST00000379019	0
ENSG00000125775	ENST00000360779	0
ENSG00000125779	ENST00000316562	1
ENSG00000125780	ENST00000381458	2
ENSG00000125787	ENST00000359987	4
ENSG00000125788	ENST00000382398	5
ENSG00000125798	ENST00000319993	0
ENSG00000125810	ENST00000246006	0
ENSG00000125812	ENST00000338121	0
ENSG00000125813	ENST00000444366	0
ENSG00000125814	ENST00000377026	0
ENSG00000125815	ENST00000449810	5
ENSG00000125816	ENST00000351817	0
ENSG00000125817	ENST00000379751	3
ENSG00000125818	ENST00000246015	0
ENSG00000125820	ENST00000377142	0
ENSG00000125821	ENST00000377452	0
ENSG00000125823	ENST00000347397	5
ENSG00000125826	ENST00000382181	0
ENSG00000125827	ENST00000462384	1
ENSG00000125831	ENST00000377009	5
ENSG00000125834	ENST00000381482	0
ENSG00000125835	ENST00000381342	0
ENSG00000125841	ENST00000382285	2
ENSG00000125843	ENST00000379573	2
ENSG00000125844	ENST00000377807	0
ENSG00000125845	ENST00000378827	0
ENSG00000125846	ENST00000535822	5
ENSG00000125848	ENST00000378053	0
ENSG00000125850	ENST00000278780	1
ENSG00000125851	ENST00000536609	0
ENSG00000125861	ENST00000477160	0
ENSG00000125863	ENST00000399054	0
ENSG00000125864	ENST00000544874	0
ENSG00000125868	ENST00000449141	2
ENSG00000125869	ENST00000246070	0
ENSG00000125870	ENST00000377943	2
ENSG00000125871	ENST00000377704	0
ENSG00000125872	ENST00000378858	1
ENSG00000125875	ENST00000354200	0
ENSG00000125877	ENST00000380113	0
ENSG00000125878	ENST00000246080	0
ENSG00000125879	ENST00000246081	2
ENSG00000125885	ENST00000378896	0
ENSG00000125888	ENST00000246090	3
ENSG00000125895	ENST00000381894	0
ENSG00000125898	ENST00000541082	1
ENSG00000125899	ENST00000378252	5
ENSG00000125900	ENST00000381623	4
ENSG00000125901	ENST00000380325	0
ENSG00000125903	ENST00000246105	5
ENSG00000125910	ENST00000246115	0
ENSG00000125912	ENST00000586904	0
ENSG00000125931	ENST00000445983	0
ENSG00000125944	ENST00000427764	1
ENSG00000125945	ENST00000374608	3
ENSG00000125952	ENST00000556979	0
ENSG00000125954	ENST00000448390	0
ENSG00000125962	ENST00000536530	5
ENSG00000125965	ENST00000374372	0
ENSG00000125966	ENST00000246186	0
ENSG00000125967	ENST00000439478	0
ENSG00000125968	ENST00000376112	0
ENSG00000125970	ENST00000442805	0
ENSG00000125971	ENST00000417166	0
ENSG00000125975	ENST00000246199	5
ENSG00000125977	ENST00000374980	0
ENSG00000125991	ENST00000447986	0
ENSG00000125995	ENST00000336695	0
ENSG00000125998	ENST00000374408	0
ENSG00000125999	ENST00000253354	3
ENSG00000126001	ENST00000342580	0
ENSG00000126003	ENST00000246229	0
ENSG00000126010	ENST00000380289	0
ENSG00000126012	ENST00000429877	0
ENSG00000126016	ENST00000371959	0
ENSG00000126062	ENST00000266025	0
ENSG00000126067	ENST00000373237	0
ENSG00000126070	ENST00000246314	0
ENSG00000126088	ENST00000428106	0
ENSG00000126091	ENST00000469715	0
ENSG00000126106	ENST00000420706	0
ENSG00000126107	ENST00000372172	0
ENSG00000126214	ENST00000452929	0
ENSG00000126215	ENST00000445556	0
ENSG00000126216	ENST00000375669	0
ENSG00000126217	ENST00000442652	0
ENSG00000126218	ENST00000375559	0
ENSG00000126226	ENST00000351317	0
ENSG00000126231	ENST00000342783	0
ENSG00000126233	ENST00000246515	4
ENSG00000126243	ENST00000588831	3
ENSG00000126246	ENST00000344990	0
ENSG00000126247	ENST00000588780	0
ENSG00000126249	ENST00000587065	1
ENSG00000126251	ENST00000454971	8
ENSG00000126254	ENST00000360475	0
ENSG00000126259	ENST00000262625	3
ENSG00000126261	ENST00000592791	0
ENSG00000126262	ENST00000246549	1
ENSG00000126264	ENST00000246551	4
ENSG00000126266	ENST00000246553	1
ENSG00000126267	ENST00000590618	4
ENSG00000126337	ENST00000393986	1
ENSG00000126351	ENST00000546243	1
ENSG00000126353	ENST00000578085	0
ENSG00000126391	ENST00000525156	1
ENSG00000126432	ENST00000352435	0
ENSG00000126453	ENST00000594157	3
ENSG00000126456	ENST00000596756	1
ENSG00000126457	ENST00000454376	0
ENSG00000126458	ENST00000246792	0
ENSG00000126460	ENST00000246794	0
ENSG00000126461	ENST00000360565	0
ENSG00000126464	ENST00000418929	0
ENSG00000126467	ENST00000358830	3
ENSG00000126500	ENST00000246841	0
ENSG00000126522	ENST00000395331	0
ENSG00000126524	ENST00000414306	7
ENSG00000126545	ENST00000444405	3
ENSG00000126549	ENST00000381060	5
ENSG00000126550	ENST00000511674	5
ENSG00000126561	ENST00000452307	3
ENSG00000126562	ENST00000246914	0
ENSG00000126581	ENST00000590852	0
ENSG00000126583	ENST00000542049	0
ENSG00000126602	ENST00000571538	0
ENSG00000126603	ENST00000262366	0
ENSG00000126653	ENST00000584317	1
ENSG00000126698	ENST00000263697	1
ENSG00000126705	ENST00000247087	0
ENSG00000126709	ENST00000362020	4
ENSG00000126733	ENST00000484479	0
ENSG00000126746	ENST00000535485	0
ENSG00000126752	ENST00000376919	13
ENSG00000126756	ENST00000335890	3
ENSG00000126759	ENST00000247153	0
ENSG00000126767	ENST00000343894	0
ENSG00000126768	ENST00000396779	0
ENSG00000126773	ENST00000554534	0
ENSG00000126775	ENST00000247178	0
ENSG00000126777	ENST00000555573	0
ENSG00000126778	ENST00000555955	0
ENSG00000126785	ENST00000557447	1
ENSG00000126787	ENST00000395425	0
ENSG00000126790	ENST00000247194	0
ENSG00000126803	ENST00000394709	1
ENSG00000126804	ENST00000394712	0
ENSG00000126814	ENST00000555420	0
ENSG00000126821	ENST00000247225	0
ENSG00000126822	ENST00000555982	0
ENSG00000126838	ENST00000381997	0
ENSG00000126856	ENST00000407825	3
ENSG00000126858	ENST00000394692	0
ENSG00000126860	ENST00000247270	1
ENSG00000126861	ENST00000247271	1
ENSG00000126870	ENST00000444851	0
ENSG00000126878	ENST00000372312	0
ENSG00000126882	ENST00000464831	0
ENSG00000126883	ENST00000451030	0
ENSG00000126890	ENST00000247306	11
ENSG00000126895	ENST00000337474	0
ENSG00000126903	ENST00000263512	0
ENSG00000126934	ENST00000394867	0
ENSG00000126945	ENST00000316594	4
ENSG00000126947	ENST00000372829	5
ENSG00000126950	ENST00000372930	0
ENSG00000126952	ENST00000361708	5
ENSG00000126953	ENST00000372902	0
ENSG00000126970	ENST00000545618	0
ENSG00000127022	ENST00000514032	0
ENSG00000127054	ENST00000530031	0
ENSG00000127074	ENST00000391995	1
ENSG00000127080	ENST00000287996	0
ENSG00000127081	ENST00000375495	5
ENSG00000127083	ENST00000375550	1
ENSG00000127084	ENST00000375482	0
ENSG00000127124	ENST00000429157	0
ENSG00000127125	ENST00000455780	0
ENSG00000127129	ENST00000372587	4
ENSG00000127152	ENST00000357195	0
ENSG00000127184	ENST00000515763	3
ENSG00000127191	ENST00000359662	0
ENSG00000127220	ENST00000594194	0
ENSG00000127241	ENST00000425937	0
ENSG00000127249	ENST00000295548	1
ENSG00000127252	ENST00000602513	0
ENSG00000127311	ENST00000545134	1
ENSG00000127314	ENST00000535492	1
ENSG00000127318	ENST00000538666	3
ENSG00000127324	ENST00000552128	1
ENSG00000127325	ENST00000548658	0
ENSG00000127328	ENST00000551641	0
ENSG00000127329	ENST00000548122	0
ENSG00000127334	ENST00000543747	0
ENSG00000127337	ENST00000552955	0
ENSG00000127362	ENST00000247879	5
ENSG00000127366	ENST00000247883	4
ENSG00000127377	ENST00000491928	0
ENSG00000127399	ENST00000493307	1
ENSG00000127412	ENST00000442623	1
ENSG00000127415	ENST00000514192	0
ENSG00000127418	ENST00000264748	0
ENSG00000127419	ENST00000515740	0
ENSG00000127423	ENST00000538789	1
ENSG00000127445	ENST00000586352	0
ENSG00000127452	ENST00000586073	2
ENSG00000127463	ENST00000486238	0
ENSG00000127472	ENST00000375108	3
ENSG00000127481	ENST00000375217	0
ENSG00000127483	ENST00000424732	1
ENSG00000127511	ENST00000595541	1
ENSG00000127515	ENST00000248058	4
ENSG00000127526	ENST00000431408	0
ENSG00000127527	ENST00000602009	0
ENSG00000127528	ENST00000592003	0
ENSG00000127529	ENST00000248072	4
ENSG00000127530	ENST00000248073	4
ENSG00000127533	ENST00000248076	0
ENSG00000127540	ENST00000585671	2
ENSG00000127554	ENST00000567719	0
ENSG00000127561	ENST00000562045	0
ENSG00000127564	ENST00000574730	0
ENSG00000127578	ENST00000319070	0
ENSG00000127580	ENST00000248142	0
ENSG00000127585	ENST00000397621	0
ENSG00000127586	ENST00000426047	0
ENSG00000127588	ENST00000248150	0
ENSG00000127603	ENST00000536367	0
ENSG00000127616	ENST00000538456	0
ENSG00000127663	ENST00000588361	0
ENSG00000127666	ENST00000248244	2
ENSG00000127688	ENST00000248272	0
ENSG00000127720	ENST00000550298	0
ENSG00000127743	ENST00000261796	1
ENSG00000127774	ENST00000248378	0
ENSG00000127780	ENST00000248384	5
ENSG00000127804	ENST00000576976	0
ENSG00000127824	ENST00000425551	0
ENSG00000127831	ENST00000419986	1
ENSG00000127837	ENST00000447885	0
ENSG00000127838	ENST00000436005	0
ENSG00000127863	ENST00000248484	0
ENSG00000127870	ENST00000399762	0
ENSG00000127884	ENST00000368547	0
ENSG00000127903	ENST00000601659	5
ENSG00000127914	ENST00000359028	0
ENSG00000127920	ENST00000248564	5
ENSG00000127922	ENST00000248566	0
ENSG00000127928	ENST00000428834	0
ENSG00000127946	ENST00000434438	0
ENSG00000127947	ENST00000407343	1
ENSG00000127948	ENST00000447222	0
ENSG00000127951	ENST00000248598	0
ENSG00000127952	ENST00000248600	0
ENSG00000127954	ENST00000380079	0
ENSG00000127955	ENST00000447650	1
ENSG00000127980	ENST00000541751	0
ENSG00000127989	ENST00000442961	0
ENSG00000127990	ENST00000415788	0
ENSG00000127993	ENST00000265732	0
ENSG00000127995	ENST00000297273	0
ENSG00000128000	ENST00000593605	4
ENSG00000128011	ENST00000248668	0
ENSG00000128039	ENST00000505210	0
ENSG00000128040	ENST00000248701	4
ENSG00000128045	ENST00000248706	0
ENSG00000128050	ENST00000264221	0
ENSG00000128052	ENST00000263923	0
ENSG00000128059	ENST00000507724	0
ENSG00000128159	ENST00000439308	0
ENSG00000128165	ENST00000395738	0
ENSG00000128185	ENST00000443409	0
ENSG00000128191	ENST00000351989	0
ENSG00000128203	ENST00000215906	0
ENSG00000128218	ENST00000248948	1
ENSG00000128228	ENST00000248958	0
ENSG00000128242	ENST00000416358	0
ENSG00000128245	ENST00000397492	1
ENSG00000128250	ENST00000354373	9
ENSG00000128253	ENST00000400237	8
ENSG00000128254	ENST00000543051	5
ENSG00000128266	ENST00000248996	0
ENSG00000128268	ENST00000418314	0
ENSG00000128271	ENST00000439591	0
ENSG00000128272	ENST00000396680	0
ENSG00000128274	ENST00000401850	1
ENSG00000128283	ENST00000415670	0
ENSG00000128284	ENST00000424878	0
ENSG00000128285	ENST00000249016	0
ENSG00000128294	ENST00000445720	0
ENSG00000128298	ENST00000381669	1
ENSG00000128309	ENST00000397129	0
ENSG00000128310	ENST00000249041	1
ENSG00000128311	ENST00000438203	0
ENSG00000128313	ENST00000249044	3
ENSG00000128322	ENST00000249053	7
ENSG00000128335	ENST00000454728	4
ENSG00000128340	ENST00000441619	0
ENSG00000128342	ENST00000403987	2
ENSG00000128346	ENST00000403305	0
ENSG00000128383	ENST00000402255	5
ENSG00000128408	ENST00000538017	1
ENSG00000128422	ENST00000311208	0
ENSG00000128463	ENST00000558205	0
ENSG00000128482	ENST00000461366	3
ENSG00000128487	ENST00000395530	0
ENSG00000128510	ENST00000445470	3
ENSG00000128512	ENST00000417165	0
ENSG00000128513	ENST00000393329	1
ENSG00000128519	ENST00000249284	5
ENSG00000128524	ENST00000249289	0
ENSG00000128534	ENST00000411938	0
ENSG00000128536	ENST00000496633	1
ENSG00000128563	ENST00000462601	3
ENSG00000128564	ENST00000445482	0
ENSG00000128567	ENST00000537928	0
ENSG00000128573	ENST00000378237	0
ENSG00000128578	ENST00000435494	1
ENSG00000128581	ENST00000430911	0
ENSG00000128585	ENST00000458153	0
ENSG00000128590	ENST00000249356	0
ENSG00000128591	ENST00000346177	0
ENSG00000128594	ENST00000249363	0
ENSG00000128595	ENST00000535011	0
ENSG00000128596	ENST00000494552	0
ENSG00000128602	ENST00000475779	0
ENSG00000128604	ENST00000249375	0
ENSG00000128606	ENST00000339431	0
ENSG00000128607	ENST00000335420	0
ENSG00000128609	ENST00000470123	1
ENSG00000128610	ENST00000442488	0
ENSG00000128617	ENST00000249389	0
ENSG00000128626	ENST00000308018	0
ENSG00000128641	ENST00000439065	2
ENSG00000128645	ENST00000331462	1
ENSG00000128652	ENST00000249440	0
ENSG00000128654	ENST00000392529	0
ENSG00000128655	ENST00000449286	0
ENSG00000128656	ENST00000444573	0
ENSG00000128683	ENST00000375272	0
ENSG00000128694	ENST00000521630	0
ENSG00000128699	ENST00000458355	0
ENSG00000128708	ENST00000392584	0
ENSG00000128709	ENST00000249499	0
ENSG00000128710	ENST00000249501	0
ENSG00000128713	ENST00000249504	0
ENSG00000128714	ENST00000392539	1
ENSG00000128731	ENST00000564734	0
ENSG00000128739	ENST00000444203	4
ENSG00000128789	ENST00000586587	0
ENSG00000128791	ENST00000583147	0
ENSG00000128802	ENST00000249598	0
ENSG00000128805	ENST00000249601	0
ENSG00000128815	ENST00000413659	0
ENSG00000128829	ENST00000382727	0
ENSG00000128833	ENST00000443683	0
ENSG00000128849	ENST00000281282	0
ENSG00000128872	ENST00000435126	1
ENSG00000128881	ENST00000566931	0
ENSG00000128891	ENST00000558871	0
ENSG00000128908	ENST00000401393	0
ENSG00000128915	ENST00000558181	1
ENSG00000128917	ENST00000249749	0
ENSG00000128918	ENST00000537372	0
ENSG00000128923	ENST00000559745	0
ENSG00000128928	ENST00000249760	0
ENSG00000128944	ENST00000561169	4
ENSG00000128951	ENST00000558367	1
ENSG00000128965	ENST00000487220	0
ENSG00000128973	ENST00000418702	0
ENSG00000128989	ENST00000569281	0
ENSG00000129003	ENST00000395898	0
ENSG00000129007	ENST00000540479	0
ENSG00000129009	ENST00000249842	3
ENSG00000129028	ENST00000249861	4
ENSG00000129038	ENST00000261921	0
ENSG00000129048	ENST00000249887	0
ENSG00000129055	ENST00000511751	0
ENSG00000129071	ENST00000507208	0
ENSG00000129083	ENST00000529866	0
ENSG00000129084	ENST00000419365	0
ENSG00000129103	ENST00000423763	0
ENSG00000129116	ENST00000393726	0
ENSG00000129128	ENST00000503362	0
ENSG00000129151	ENST00000529202	0
ENSG00000129152	ENST00000250003	0
