paralog_pair,PC9_GI_score_rank,PC9_GI_score,PC9_GI_fdr,HeLa_GI_score_rank,HeLa_GI_score,HeLa_GI_fdr,target1,target2,target1_ensembl_id,target1_chr,target1_start_pos,target2_ensembl_id,target2_hgnc_symbol,target2_chr,target2_start_pos,PC9_target1_TPM,PC9_target2_TPM,PC9_target1_essential,PC9_target2_essential,PC9_target1_cn,PC9_target2_cn,PC9_DKO_expected_CS,PC9_DKO_observed_CS,PC9_GI_pval,HeLa_target1_TPM,HeLa_target2_TPM,HeLa_target1_cn,HeLa_target2_cn,HeLa_DKO_expected_CS,HeLa_DKO_observed_CS,HeLa_GI_pval,PC9_GI_flag,HeLa_GI_flag,GI_flag,same_chr,same_chr_dist,proximity
THRB|THRA,210,-0.289107105,0.224444693,815,0.105316164,0.571134155,THRB,THRA,ENSG00000151090,3,24117153,ENSG00000126351,THRA,17,40058290,3.612,3.938,FALSE,FALSE,1.844727545,2.0024102,0.176965982,-0.124870068,0.077357152,2.312444655,22.80504811,2.139420288,2.109031236,-0.891008259,-0.660905433,0.368741954,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MAPKAPK3|MAPKAPK2,128,-0.442320002,0.224444903,588,-0.018676047,0.939386177,MAPKAPK3,MAPKAPK2,ENSG00000114738,3,50611520,ENSG00000162889,MAPKAPK2,1,206684905,48.706,30.47,FALSE,FALSE,1.984185386,2.029110572,-0.033483126,-0.450348596,0.077575132,38.97938476,41.9050744,2.157730935,2.096951697,-0.114827754,-0.103318355,0.8872418,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CAPNS2|CAPNS1,796,0.173249665,0.224919364,981,0.297295127,0.091722001,CAPNS2,CAPNS1,ENSG00000256812,16,55566684,ENSG00000126247,CAPNS1,19,36139953,0.068,253.01,FALSE,FALSE,1.979987328,1.922429783,-0.485856769,-0.205074777,0.077957488,0.166087185,266.0588946,1.853226098,1.82805586,-0.380350118,-0.020507565,0.015177864,neither_in_PC9,buffering_in_HeLa,buffering,FALSE,NA,diff_chr
RAD23B|RAD23A,961,0.363022425,0.225177852,216,-0.243236985,0.302523176,RAD23B,RAD23A,ENSG00000119318,9,107283137,ENSG00000179262,RAD23A,19,12945855,163.12,142.331,FALSE,FALSE,2.084513491,2.334887351,-0.780985137,-0.256882869,0.0782657,247.9681674,138.8361108,2.03289958,2.146789023,-0.900702792,-1.017971541,0.116368984,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ARFGAP2|ARFGAP3,905,0.284947607,0.226716673,985,0.302439522,0.111069865,ARFGAP2,ARFGAP3,ENSG00000149182,11,47164299,ENSG00000242247,ARFGAP3,22,42796502,46.751,33.376,FALSE,FALSE,2.414449824,2.369908942,-0.561633517,-0.155404797,0.079020666,46.42775621,23.57160435,2.678182947,2.121632455,-0.975989501,-0.538405767,0.020407224,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MGAT4B|MGAT4A,928,0.318985764,0.226968451,320,-0.155480928,0.371071383,MGAT4B,MGAT4A,ENSG00000161013,5,179797597,ENSG00000071073,MGAT4A,2,98619106,110.503,14.244,FALSE,FALSE,2.024578838,2.583078724,-0.203193008,0.172039119,0.079328779,93.45598148,0.217190934,2.147743292,1.902125466,-0.182433255,-0.29948895,0.170404625,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ZNF146|ZNF260,857,0.232513225,0.229499124,910,0.190412121,0.238481805,ZNF146,ZNF260,ENSG00000167635,19,36214602,ENSG00000254004,ZNF260,19,36510687,81.024,4.657,FALSE,FALSE,1.922429783,1.922429783,0.409723646,0.587276828,0.080621774,102.731312,8.381014881,1.82805586,1.82805586,0.553632938,0.692758225,0.077564471,neither_in_PC9,neither_in_HeLa,neither,TRUE,296085,less_than_1Mb
HACD2|HACD1,311,-0.190343926,0.229499124,843,0.127823306,0.507026054,HACD2,HACD1,ENSG00000206527,3,123490820,ENSG00000165996,HACD1,10,17589032,NA,NA,FALSE,FALSE,1.816174759,1.75927952,-0.18344237,-0.321123451,0.080658915,NA,NA,1.836304366,1.862502175,-0.207799249,-0.038459092,0.302292188,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
LRRN3|LRRN1,876,0.24943665,0.229909649,863,0.144915265,0.356999458,LRRN3,LRRN1,ENSG00000173114,7,111091006,ENSG00000175928,LRRN1,3,3799431,0,0.041,FALSE,FALSE,1.930586395,1.6955509,-0.348201858,-0.016208721,0.08102641,0.089431561,0.038327812,2.145597302,2.1845179,0.01111573,0.170866393,0.155970637,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ISL2|ISL1,807,0.183287032,0.231255018,706,0.045299571,0.855951025,ISL2,ISL1,ENSG00000159556,15,76336773,ENSG00000016082,ISL1,5,51383448,0,0,FALSE,FALSE,1.973947559,2.021497731,0.180239324,0.350203502,0.081725074,1.264817794,7.959408949,2.584579453,NA,-0.861400759,-0.694923101,0.753735515,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
E2F5|E2F4,919,0.308936803,0.236288263,932,0.225332818,0.323928801,E2F5,E2F4,ENSG00000133740,8,85177154,ENSG00000205250,E2F4,16,67192155,19.716,89.687,FALSE,FALSE,2.373907618,2.001638555,-0.357040058,0.036056818,0.083962626,23.50772467,59.25479728,1.886996305,1.835319487,-0.348438356,-0.064447532,0.130515002,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PTPN4|PTPN3,825,0.195422097,0.236288263,271,-0.192771538,0.302523176,PTPN4,PTPN3,ENSG00000088179,2,119759922,ENSG00000070159,PTPN3,9,109375466,22.975,20.178,FALSE,FALSE,2.590906446,2.084513491,-0.044044097,0.178748694,0.084100723,9.543625177,5.110374927,1.902125466,2.03289958,-0.279865534,-0.42233675,0.116216255,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ARHGEF6|ARHGEF7,999,0.483418235,0.236288263,355,-0.134407368,0.488166345,ARHGEF6,ARHGEF7,ENSG00000129675,X,136665547,ENSG00000102606,ARHGEF7,13,111114559,0.136,19.282,FALSE,FALSE,2.119908605,2.340326054,-0.821405821,-0.169573892,0.084192032,0,20.72257033,1.821139932,2.154685532,-0.262211991,-0.348470659,0.281525057,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RHOBTB2|RHOBTB1,808,0.186923407,0.239163203,637,0.00954039,0.950503496,RHOBTB2,RHOBTB1,ENSG00000008853,8,22987417,ENSG00000072422,RHOBTB1,10,60869438,4.196,7.224,FALSE,FALSE,1.697902304,2.370063727,0.035981277,0.23575573,0.085448601,11.84329389,37.91898196,1.871335362,1.847861193,0.396744915,0.374120051,0.913590739,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
DTX4|DTX1,332,-0.176021382,0.239742395,831,0.116425595,0.564369883,DTX4,DTX1,ENSG00000110042,11,59171430,ENSG00000135144,DTX1,12,113056709,15.561,0.353,FALSE,FALSE,2.32861398,1.995388069,0.08105269,-0.090295316,0.085888295,0.051103749,0,1.870671256,1.853817714,-0.399465349,-0.218162556,0.363278866,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SLC27A1|SLC27A4,257,-0.233997804,0.240613571,269,-0.193213463,0.147051625,SLC27A1,SLC27A4,ENSG00000130304,19,17468769,ENSG00000167114,SLC27A4,9,128340527,4.277,7.21,FALSE,FALSE,2.334887351,2.084513491,-0.489022437,-0.614913542,0.086434001,1.482008729,23.45662092,1.82805586,2.592948914,-0.605233344,-0.708490516,0.032075988,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
NHLH2|NHLH1,776,0.161998667,0.240783738,558,-0.032986816,0.706904154,NHLH2,NHLH1,ENSG00000177551,1,115836377,ENSG00000171786,NHLH1,1,160367071,0,0.109,FALSE,FALSE,2.713670811,2.007571346,-0.087711366,0.1095809,0.0867289,0,0,2.102822036,2.071105064,0.317903765,0.262360889,0.524344441,neither_in_PC9,neither_in_HeLa,neither,TRUE,44530694,greater_than_1Mb
FCN2|FCN1,855,0.228529501,0.240786249,788,0.089373412,0.486641447,FCN2,FCN1,ENSG00000160339,9,134880810,ENSG00000085265,FCN1,9,134903232,0,0,FALSE,FALSE,2.019098853,2.019098853,0.35730962,0.540388977,0.087348118,0.268294684,0,2.554660968,2.554660968,-0.402491896,-0.247872409,0.280118498,neither_in_PC9,neither_in_HeLa,neither,TRUE,22422,less_than_1Mb
ANO1|ANO2,829,0.200942894,0.240786249,460,-0.081105113,0.339709233,ANO1,ANO2,ENSG00000131620,11,70078302,ENSG00000047617,ANO2,12,5531869,113.028,0,FALSE,FALSE,2.32861398,2.251016658,-0.168578356,0.082330486,0.087613306,0.38327812,0.804884051,2.128025749,2.070659697,-0.151766334,-0.198183912,0.147097396,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PDE7B|PDE7A,852,0.227064389,0.240786249,499,-0.067491309,0.691627394,PDE7B,PDE7A,ENSG00000171408,6,135851701,ENSG00000205268,PDE7A,8,65714334,0.149,6.26,FALSE,FALSE,2.627181295,1.68846251,0.155091814,0.373396065,0.087984351,20.53093127,10.20797392,1.884724389,1.86609669,0.337017499,0.24464054,0.504955146,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FCGR3B|FCGR3A,190,-0.313847535,0.240786249,287,-0.180590189,0.19372212,FCGR3B,FCGR3A,ENSG00000162747,1,161623196,ENSG00000203747,FCGR3A,1,161541759,0.312,0.407,FALSE,FALSE,2.007571346,2.007571346,0.279580551,-0.065614117,0.088080325,0,0,2.071105064,2.071105064,0.358743606,0.150619779,0.051533937,neither_in_PC9,neither_in_HeLa,neither,TRUE,81437,less_than_1Mb
PTGS2|PTGS1,211,-0.288538375,0.240786249,873,0.158069367,0.468686071,PTGS2,PTGS1,ENSG00000073756,1,186671791,ENSG00000095303,PTGS1,9,122370530,0.285,0.299,FALSE,FALSE,2.007571346,2.084513491,-0.124816899,-0.371329319,0.088126363,45.64842404,1.04762686,2.093308087,2.592948914,-0.690149502,-0.431774225,0.262964241,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FAM102B|FAM102A,952,0.350314056,0.240786249,520,-0.05357794,0.79535894,FAM102B,FAM102A,ENSG00000162636,1,108560089,ENSG00000167106,FAM102A,9,127940582,7.835,26.478,FALSE,FALSE,2.713670811,2.084513491,-0.878830941,-0.349684089,0.088154052,32.70639953,4.088299942,2.102822036,2.592948914,-0.778055128,-0.720613183,0.66022514,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SLC24A4|SLC24A3,359,-0.150867151,0.240786249,645,0.014348799,0.951159087,SLC24A4,SLC24A3,ENSG00000140090,14,92322581,ENSG00000185052,SLC24A3,20,19212642,0.244,0.149,FALSE,FALSE,1.982996374,2.070746529,0.221085162,0.049484168,0.088366216,0.242742809,0.038327812,1.813491964,1.61327243,0.04560181,0.070582829,0.922967236,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CD151|TSPAN11,289,-0.203523447,0.242213513,710,0.047671169,0.625023409,CD151,TSPAN11,ENSG00000177697,11,832887,ENSG00000110900,TSPAN11,12,30926428,174.77,0.339,FALSE,FALSE,1.858445827,2.001298414,-0.658728192,-0.723353858,0.089125166,100.9810086,0.153311248,1.495686544,2.132569827,-0.457461916,-0.337844901,0.429357833,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ATXN3|ATXN3L,899,0.276670488,0.244079558,261,-0.200885466,0.310325805,ATXN3,ATXN3L,ENSG00000066427,14,92044496,ENSG00000123594,ATXN3L,X,13318236,10.551,0,FALSE,FALSE,1.651859071,1.650759332,0.071997542,0.354984355,0.090048769,14.69232792,0,1.813491964,1.881602365,0.603206832,0.344992443,0.121482755,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
AVIL|VIL1,238,-0.25427122,0.244993105,555,-0.03401206,0.770087868,AVIL,VIL1,ENSG00000135407,12,57797376,ENSG00000127831,VIL1,2,218419121,0.611,0.244,FALSE,FALSE,2.010152424,2.043094597,-0.296286863,-0.477420951,0.090623663,0.613244991,0.217190934,1.854468966,2.135635615,-0.817357818,-0.735559764,0.616844455,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
YY2|YY1,935,0.328192456,0.248747602,528,-0.048720711,0.795176533,YY2,YY1,ENSG00000230797,X,21855987,ENSG00000100811,YY1,14,100238298,1.046,35.739,FALSE,TRUE,1.650759332,1.689809547,-1.740573817,-1.077195613,0.092253965,4.292714939,45.46956092,1.881602365,1.813491964,-0.478950408,-0.453106247,0.659301708,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ANGPTL1|ANGPTL2,367,-0.147861381,0.2514308,413,-0.105628724,0.551262458,ANGPTL1,ANGPTL2,ENSG00000116194,1,178849535,ENSG00000136859,ANGPTL2,9,127087348,0.299,0.081,FALSE,FALSE,2.007571346,2.084513491,0.626756194,0.384556806,0.0934932,0.293846558,0.370502182,2.129590609,2.592948914,-0.173561876,-0.241846615,0.34909386,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
STXBP2|STXBP1,262,-0.227587116,0.257816821,200,-0.26045097,0.046372989,STXBP2,STXBP1,ENSG00000076944,19,7636881,ENSG00000136854,STXBP1,9,127579370,72.836,4.929,FALSE,FALSE,2.334887351,2.084513491,-0.29940606,-0.453290104,0.096625802,16.81313351,29.10358521,1.792894047,2.592948914,-0.188363041,-0.409666053,0.005169807,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TRABD2B|TRABD2A,383,-0.130872815,0.257816821,317,-0.157713639,0.36098696,TRABD2B,TRABD2A,ENSG00000269113,1,47760528,ENSG00000186854,TRABD2A,2,84821650,0,0.312,FALSE,FALSE,2.055269143,2.003624782,-0.445774868,-0.476387739,0.096662968,0.689900615,39.18379975,2.09232336,1.86154616,-0.27654992,-0.384367346,0.160277869,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CAPZA2|CAPZA1,131,-0.426328364,0.257816821,219,-0.24254239,0.198986351,CAPZA2,CAPZA1,ENSG00000198898,7,116811070,ENSG00000116489,CAPZA1,1,112619805,112.336,195.926,FALSE,FALSE,1.930586395,2.713670811,0.055457405,-0.361553624,0.096746402,133.2658022,167.6841773,2.145597302,2.102822036,0.181902148,-0.066620367,0.055443806,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MOAP1|PNMA1,969,0.376039714,0.257816821,1000,0.353404679,0.052950085,MOAP1,PNMA1,ENSG00000165943,14,93182199,ENSG00000176903,PNMA1,14,73711783,16.43,9.817,FALSE,FALSE,1.982996374,2.026611979,-0.566268085,-0.068106371,0.096979997,13.47861387,18.62731661,1.813491964,1.843815796,-0.549679192,-0.113089186,0.006374573,neither_in_PC9,buffering_in_HeLa,buffering,TRUE,19470416,greater_than_1Mb
GMPR2|GMPR,246,-0.245480137,0.257816821,259,-0.201238806,0.44360339,GMPR2,GMPR,ENSG00000100938,14,24232422,ENSG00000137198,GMPR,6,16238587,75.565,0.095,FALSE,FALSE,1.676546968,2.030507497,0.129694886,-0.11993742,0.097313667,71.04698743,1.724751538,1.834682831,1.868320771,-0.541512751,-0.660561559,0.235152865,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
BICD2|BICD1,235,-0.256355843,0.257816821,131,-0.361541917,0.046372989,BICD2,BICD1,ENSG00000185963,9,92711363,ENSG00000151746,BICD1,12,32106835,8.948,8.731,FALSE,FALSE,2.084513491,2.001298414,0.464391027,0.143156398,0.097369654,17.06865226,10.8850986,2.03289958,2.177967716,-0.16513086,-0.490356368,0.005339291,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RMND5B|RMND5A,268,-0.222391938,0.258544499,160,-0.303468509,0.066111448,RMND5B,RMND5A,ENSG00000145916,5,178130996,ENSG00000153561,RMND5A,2,86720291,18.385,16.281,FALSE,FALSE,2.024578838,2.003624782,0.165359445,-0.06765557,0.09789549,39.82259662,23.23942998,2.147743292,1.86154616,-0.442382232,-0.675742814,0.009114394,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ZNF423|ZNF521,372,-0.142723706,0.258765265,361,-0.132866048,0.483496166,ZNF423,ZNF521,ENSG00000102935,16,49487524,ENSG00000198795,ZNF521,18,25061924,0,0.53,FALSE,FALSE,1.979987328,1.67699543,0.253932628,0.084515299,0.098268789,0.217190934,3.641142136,1.85612894,1.870128272,0.08780583,-0.039571842,0.277423528,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PPM1B|PPM1A,321,-0.185278377,0.258765265,240,-0.216675165,0.198986351,PPM1B,PPM1A,ENSG00000138032,2,44167969,ENSG00000100614,PPM1A,14,60245752,21.617,25.908,FALSE,FALSE,2.535552672,2.202025082,0.084921108,-0.096385771,0.098481538,8.725965188,17.4263785,1.86154616,1.897510051,0.372168757,0.12632369,0.055531376,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CHRNA10|CHRNA9,931,0.321062222,0.260902261,375,-0.125130487,0.480648175,CHRNA10,CHRNA9,ENSG00000129749,11,3665587,ENSG00000174343,CHRNA9,4,40335333,1.005,0.068,FALSE,FALSE,1.822045412,1.983637062,-0.705958421,-0.237429057,0.099548144,0.626020929,24.81087027,2.087865351,1.878186949,-0.824006369,-0.832516413,0.275112592,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SATB2|SATB1,1020,0.612221869,0.260918502,941,0.231542674,0.164436252,SATB2,SATB1,ENSG00000119042,2,199269500,ENSG00000182568,SATB1,3,18345377,2.091,8.84,FALSE,FALSE,1.997086104,1.844727545,-1.454782203,-0.55922806,0.09980766,2.42742809,2.09525372,2.135635615,2.139420288,-0.576241166,-0.25827578,0.037836303,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FUT2|FUT1,270,-0.222061456,0.261249465,730,0.055784419,0.679424305,FUT2,FUT1,ENSG00000176920,19,48695971,ENSG00000174951,FUT1,19,48748011,1.317,1.806,FALSE,FALSE,2.374458169,2.374458169,0.096936735,-0.123333314,0.100187902,0.166087185,0.127759373,1.828457733,1.828457733,0.006619875,0.077787649,0.488789719,neither_in_PC9,neither_in_HeLa,neither,TRUE,52040,less_than_1Mb
SEMG2|SEMG1,223,-0.271146373,0.262053144,623,-9.94E-04,0.986257107,SEMG2,SEMG1,ENSG00000124157,20,45221373,ENSG00000124233,SEMG1,20,45207033,0.095,1.982,FALSE,FALSE,2.434157032,2.434157032,-0.03161277,-0.277643964,0.100750529,0.089431561,0,2.115584659,2.115584659,-0.435537201,-0.367257954,0.982426982,neither_in_PC9,neither_in_HeLa,neither,TRUE,14340,less_than_1Mb
MDGA2|MDGA1,878,0.252658539,0.262373066,820,0.108830789,0.462959702,MDGA2,MDGA1,ENSG00000139915,14,46839629,ENSG00000112139,MDGA1,6,37630679,0,2.336,FALSE,FALSE,1.953995919,1.991240473,-0.543573319,-0.172910475,0.101128259,0,0.396054057,1.897510051,1.855417128,-0.241860147,-0.08736115,0.255302049,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ADIPOR1|ADIPOR2,863,0.238953249,0.262782669,316,-0.15788929,0.195160028,ADIPOR1,ADIPOR2,ENSG00000159346,1,202940826,ENSG00000006831,ADIPOR2,12,1688574,93.978,53.907,FALSE,FALSE,2.029110572,2.251016658,-0.008949858,0.251006655,0.101541264,107.3434253,38.60888258,NA,2.300710594,0.091607952,-0.061256366,0.052484784,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ERO1B|ERO1A,903,0.281641495,0.264846693,660,0.020042373,0.920898738,ERO1B,ERO1A,ENSG00000086619,1,236215101,ENSG00000197930,ERO1A,14,52639915,NA,NA,FALSE,FALSE,2.029110572,1.953995919,-0.326839892,0.033482217,0.102595952,NA,NA,2.056505297,1.897510051,-0.062496197,-0.018646572,0.848309908,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RPRD1B|RPRD1A,913,0.294238301,0.26536098,91,-0.480555686,0.171067477,RPRD1B,RPRD1A,ENSG00000101413,20,38033725,ENSG00000141425,RPRD1A,18,35984387,10.944,33.566,FALSE,FALSE,2.070746529,1.67699543,-1.487338334,-0.903860839,0.103052808,11.70275858,45.59732029,2.115584659,1.870128272,-0.765889248,-1.136907831,0.040744874,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
LMAN2L|LMAN2,242,-0.250107958,0.267530131,519,-0.054126127,0.765350733,LMAN2L,LMAN2,ENSG00000114988,2,96705929,ENSG00000169223,LMAN2,5,177331567,36.106,105.533,FALSE,FALSE,2.539691164,2.024578838,-0.009638728,-0.238618435,0.104154935,11.94550139,114.9706599,1.902125466,2.147743292,-0.247909159,-0.255629822,0.607079173,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
GSTO2|GSTO1,920,0.309466309,0.271652997,563,-0.027467844,0.915751995,GSTO2,GSTO1,ENSG00000065621,10,104268873,ENSG00000148834,GSTO1,10,104235356,25.134,153.452,FALSE,FALSE,1.667483926,1.667483926,-0.579695006,-0.145670543,0.106180183,28.36258085,224.6520818,1.868140228,1.868140228,0.150906872,0.121236622,0.841069308,neither_in_PC9,neither_in_HeLa,neither,TRUE,33517,less_than_1Mb
ATG4A|ATG4B,273,-0.21898627,0.271652997,481,-0.074679323,0.408369018,ATG4A,ATG4B,ENSG00000101844,X,108091668,ENSG00000168397,ATG4B,2,241637213,17.353,58.524,FALSE,FALSE,2.119908605,2.645039243,0.148680989,-0.077902252,0.106720222,10.92342641,31.67154861,1.870490223,1.835087919,-0.060383847,-0.111513372,0.202202135,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SP9|SP8,291,-0.202695826,0.271652997,983,0.299205601,0.134150058,SP9,SP8,ENSG00000217236,2,174334954,ENSG00000164651,SP8,7,20782283,0,0,FALSE,FALSE,2.862259343,2.652323303,-0.162280875,-0.316153356,0.106791216,0,0.114983436,1.865016765,2.183697139,-0.515834013,-0.137568151,0.026699769,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PCYT1B|PCYT1A,222,-0.271451102,0.271652997,135,-0.356154485,0.141602581,PCYT1B,PCYT1A,ENSG00000102230,X,24558087,ENSG00000161217,PCYT1A,3,196214222,0,36.812,FALSE,FALSE,1.650759332,2.432730241,0.239544404,-0.055989751,0.106815014,0.127759373,25.48799495,1.881602365,1.851571752,-0.911119183,-1.140035878,0.029056127,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
NECAP2|NECAP1,858,0.234664328,0.271771294,991,0.326863636,0.083412333,NECAP2,NECAP1,ENSG00000157191,1,16440721,ENSG00000089818,NECAP1,12,8076939,34.028,22.323,FALSE,FALSE,1.691197067,2.338675232,-0.430945321,-0.098711693,0.107215453,31.9398433,26.42063837,2.10030234,2.122176806,-0.430632071,-0.035092623,0.012828343,neither_in_PC9,buffering_in_HeLa,buffering,FALSE,NA,diff_chr
WNT5B|WNT5A,272,-0.219921581,0.271771294,419,-0.103451992,0.434945858,WNT5B,WNT5A,ENSG00000111186,12,1529891,ENSG00000114251,WNT5A,3,55465715,2.58,8.147,FALSE,FALSE,2.251016658,1.984185386,0.482139778,0.194119112,0.107389239,2.772378398,61.79720881,2.300710594,2.446533766,-0.158296095,-0.226264702,0.227272259,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SDCBP2|SDCBP,342,-0.167653662,0.272467211,515,-0.05681374,0.801518164,SDCBP2,SDCBP,ENSG00000125775,20,1309909,ENSG00000137575,SDCBP,8,58552924,8.066,116.111,FALSE,FALSE,2.070746529,1.703270204,-0.039443585,-0.180561261,0.107928759,0.970971236,150.7305085,1.569473258,1.839149637,0.036246089,-0.008795151,0.669228758,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TGIF2LY|TGIF2LX,851,0.226407503,0.273019449,679,0.029084317,0.796894961,TGIF2LY,TGIF2LX,ENSG00000176679,Y,3579041,ENSG00000153779,TGIF2LX,X,89921908,0,0,FALSE,FALSE,NA,1.743411031,0.369579562,0.548310686,0.108412577,0,0,NA,1.870490223,0.421739637,0.415612333,0.662273871,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SLC27A2|SLC27A6,316,-0.188651761,0.275886895,553,-0.034700083,0.863034971,SLC27A2,SLC27A6,ENSG00000140284,15,50182196,ENSG00000113396,SLC27A6,5,128538013,25.202,0,FALSE,FALSE,1.751096406,2.009115283,-0.07656551,-0.231945955,0.109819055,10.33573329,1.456456854,2.350880445,2.123188446,-0.327841376,-0.306393822,0.763325105,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CERS6|CERS5,887,0.267289409,0.280597911,762,0.076325781,0.754116588,CERS6,CERS5,ENSG00000172292,2,168455862,ENSG00000139624,CERS5,12,50129289,5.771,19.01,FALSE,FALSE,1.689001009,2.010152424,-0.38736228,-0.030411194,0.111966739,11.79219014,22.8689278,1.865016765,2.130217161,-0.2108381,-0.092625092,0.591472105,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RNF144B|RNF144A,264,-0.224668558,0.281868586,593,-0.016079981,0.898785982,RNF144B,RNF144A,ENSG00000137393,6,18387350,ENSG00000151692,RNF144A,2,6917412,3.788,1.276,FALSE,FALSE,2.030507497,2.194032413,0.678809448,0.350358442,0.112747435,0.319398433,0.268294684,1.868320771,1.85340354,0.229157551,0.201337937,0.814143031,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
DDX21|DDX50,99,-0.498500424,0.285496958,369,-0.127713463,0.474443569,DDX21,DDX50,ENSG00000165732,10,68956170,ENSG00000107625,DDX50,10,68901286,147.179,51.599,TRUE,FALSE,2.370063727,2.370063727,-2.216270683,-2.293275845,0.114475965,136.9580481,42.81216595,1.847861193,1.847861193,-0.489208227,-0.541106591,0.2688043,neither_in_PC9,neither_in_HeLa,neither,TRUE,54884,less_than_1Mb
SLC52A2|SLC52A1,241,-0.251279433,0.287280499,782,0.087207077,0.528821138,SLC52A2,SLC52A1,ENSG00000185803,8,144354135,ENSG00000132517,SLC52A1,17,5032600,70.324,0.204,FALSE,FALSE,2.887087083,2.127605953,0.221947873,-0.050221932,0.115470026,43.54039438,0.127759373,2.404931704,2.061717539,-1.131501854,-0.890196652,0.325738109,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
